name,team,position,value,total_points,points_per_game,elapsed
Alphonse Areola,West Ham,GK,4.2,106,3.9,0.30664587020874023
Trent Alexander-Arnold,Liverpool,DEF,8.4,114,4.8,0.30664587020874023
Oleksandr Zinchenko,Arsenal,DEF,5.0,103,4.0,0.30664587020874023
Pedro Porro,Spurs,DEF,5.8,110,3.8,0.30664587020874023
Jakub Kiwior,Arsenal,DEF,4.3,65,3.6,0.30664587020874023
Mohamed Salah,Liverpool,MID,13.6,189,6.8,0.30664587020874023
Bukayo Saka,Arsenal,MID,9.0,202,6.3,0.30664587020874023
Bruno Borges Fernandes,Man Utd,MID,8.4,157,4.9,0.30664587020874023
Douglas Luiz Soares de Paulo,Aston Villa,MID,5.4,142,4.6,0.30664587020874023
David Datro Fofana,Burnley,FWD,5.0,47,3.9,0.30664587020874023
Rasmus Højlund,Man Utd,FWD,7.0,93,3.7,0.30664587020874023
