name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,121,4.3,0.3076035976409912
William Saliba,Arsenal,DEF,5.9,146,4.3,0.3076035976409912
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,133,4.2,0.3076035976409912
Oleksandr Zinchenko,Arsenal,DEF,5.0,103,4.0,0.3076035976409912
Pedro Porro,Spurs,DEF,5.8,110,3.8,0.3076035976409912
Mohamed Salah,Liverpool,MID,13.6,189,6.8,0.3076035976409912
Son Heung-min,Spurs,MID,9.9,186,6.4,0.3076035976409912
Michael Olise,Crystal Palace,MID,5.6,89,5.9,0.3076035976409912
Bryan Mbeumo,Brentford,MID,6.8,109,5.2,0.3076035976409912
Dominic Solanke,Bournemouth,FWD,7.3,164,4.8,0.3076035976409912
Carlton Morris,Luton,FWD,4.8,131,3.9,0.3076035976409912
