name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,121,4.3,0.3067920207977295
Pedro Porro,Spurs,DEF,5.8,110,3.8,0.3067920207977295
Fabian Schär,Newcastle,DEF,5.7,121,3.7,0.3067920207977295
Nathan Aké,Man City,DEF,5.0,89,3.6,0.3067920207977295
Kyle Walker,Man City,DEF,5.3,98,3.6,0.3067920207977295
Mohamed Salah,Liverpool,MID,13.6,189,6.8,0.3067920207977295
Phil Foden,Man City,MID,8.3,199,6.4,0.3067920207977295
Bukayo Saka,Arsenal,MID,9.0,202,6.3,0.3067920207977295
Bryan Mbeumo,Brentford,MID,6.8,109,5.2,0.3067920207977295
Dominic Solanke,Bournemouth,FWD,7.3,164,4.8,0.3067920207977295
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,121,4.3,0.3067920207977295
