name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.7,131,3.9,0.3067452907562256
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,133,4.2,0.3067452907562256
Kyle Walker,Man City,DEF,5.3,98,3.6,0.3067452907562256
Rico Lewis,Man City,DEF,4.2,51,3.4,0.3067452907562256
Cristian Romero,Spurs,DEF,5.1,91,3.4,0.3067452907562256
Mohamed Salah,Liverpool,MID,13.6,189,6.8,0.3067452907562256
Son Heung-min,Spurs,MID,9.9,186,6.4,0.3067452907562256
Anthony Gordon,Newcastle,MID,6.2,159,5.1,0.3067452907562256
Bruno Borges Fernandes,Man Utd,MID,8.4,157,4.9,0.3067452907562256
Ollie Watkins,Aston Villa,FWD,9.0,217,6.6,0.3067452907562256
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,121,4.3,0.3067452907562256
