name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.7,131,3.9,0.31908655166625977
William Saliba,Arsenal,DEF,5.9,146,4.3,0.31908655166625977
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,133,4.2,0.31908655166625977
Fabian Schär,Newcastle,DEF,5.7,121,3.7,0.31908655166625977
Nathan Aké,Man City,DEF,5.0,89,3.6,0.31908655166625977
Son Heung-min,Spurs,MID,9.9,186,6.4,0.31908655166625977
Kevin De Bruyne,Man City,MID,10.4,71,5.5,0.31908655166625977
Douglas Luiz Soares de Paulo,Aston Villa,MID,5.4,142,4.6,0.31908655166625977
Pascal Groß,Brighton,MID,6.2,143,4.6,0.31908655166625977
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,121,4.3,0.31908655166625977
Jean-Philippe Mateta,Crystal Palace,FWD,5.1,128,4.1,0.31908655166625977
